# file	sha1	names	declaration
src/backend/nodes/equalfuncs.switch.c	2ad9c4d9481f2f272daee31e89af89324d7d93a6	retval	retval = _equalRefreshMatViewStmt(a, b);
src/backend/nodes/equalfuncs.switch.c	c5b6ca1c4ade58f90dd698dffdd0e7f79ffa3d4b	retval	retval = _equalCheckPointStmt(a, b);
src/backend/nodes/equalfuncs.switch.c	bf81a7e2c638dc2b236472fa2435b18b0bc21805	retval	retval = _equalDiscardStmt(a, b);
src/backend/nodes/equalfuncs.switch.c	89554c7529c1741c7d8c62eea7988f22dcf7aadb	retval	retval = _equalLockStmt(a, b);
src/backend/nodes/equalfuncs.switch.c	5fbabdeefd84415982dfbaa2f4aa9b6321d4f561	retval	retval = _equalConstraintsSetStmt(a, b);
src/backend/nodes/equalfuncs.switch.c	290f52c4d4a9e1b80a72b788467ed2ea93d94e03	retval	retval = _equalReindexStmt(a, b);
src/backend/nodes/equalfuncs.switch.c	c47e103f2ac5c3787f2fdc94ce2df091bc5472c7	retval	retval = _equalCreateConversionStmt(a, b);
src/backend/nodes/equalfuncs.switch.c	165314d9a5f3c216967349a0fcc6d5ea73d92296	retval	retval = _equalCreateCastStmt(a, b);
src/backend/nodes/equalfuncs.switch.c	408f2273bf06363d45dc798537a86a88ad1faae0	retval	retval = _equalCreatePropGraphStmt(a, b);
src/backend/nodes/equalfuncs.switch.c	a23541bf4a44533769b60fc71482a3879e2aa8ef	retval	retval = _equalPropGraphVertex(a, b);
src/backend/nodes/equalfuncs.switch.c	62d068042bdf8172d9d25168f026285b77020784	retval	retval = _equalPropGraphEdge(a, b);
src/backend/nodes/equalfuncs.switch.c	84d22f1f2b9b0c188025c719a865201a19a32310	retval	retval = _equalPropGraphLabelAndProperties(a, b);
src/backend/nodes/equalfuncs.switch.c	0de7785e05124f1cc2466a083fffc590568c525e	retval	retval = _equalPropGraphProperties(a, b);
src/backend/nodes/equalfuncs.switch.c	bb2b7e3dc8e4f70b42d25dd0109876b5babf1978	retval	retval = _equalAlterPropGraphStmt(a, b);
src/backend/nodes/equalfuncs.switch.c	d3a420b3203632b03a992f2b56bfff1ae3e7b513	retval	retval = _equalCreateTransformStmt(a, b);
src/backend/nodes/equalfuncs.switch.c	7b4e1f3437f577eec8bf37e0fc3c6ece9ab6186e	retval	retval = _equalPrepareStmt(a, b);
src/backend/nodes/equalfuncs.switch.c	8496fed69fff5697d1a821189780039008f0e79e	retval	retval = _equalExecuteStmt(a, b);
src/backend/nodes/equalfuncs.switch.c	da52bc9ad8e1c7b1d12af4ee3237d958f23cb53a	retval	retval = _equalDeallocateStmt(a, b);
src/backend/nodes/equalfuncs.switch.c	b34687aa8801b8bd6948a2c663e8c0c7b460bd15	retval	retval = _equalDropOwnedStmt(a, b);
src/backend/nodes/equalfuncs.switch.c	b8eecad15b0e63821b978893dafc313815366755	retval	retval = _equalReassignOwnedStmt(a, b);
src/backend/nodes/equalfuncs.switch.c	4df096f9932e36ae2e0142bda573d2c5e0e3cb47	retval	retval = _equalAlterTSDictionaryStmt(a, b);
src/backend/nodes/equalfuncs.switch.c	6900b5025661b54b2198b577aa11f237c470126b	retval	retval = _equalAlterTSConfigurationStmt(a, b);
src/backend/nodes/equalfuncs.switch.c	cf178080c0aacfc05a51f8aad8ae0d5bb39c7a5b	retval	retval = _equalPublicationTable(a, b);
src/backend/nodes/equalfuncs.switch.c	fa4a8a5d1d330140b149d794eeb8f0403c8d942a	retval	retval = _equalPublicationObjSpec(a, b);
src/backend/nodes/equalfuncs.switch.c	31a10af7c56ff54187da92f523948a9d91ef8da7	retval	retval = _equalPublicationAllObjSpec(a, b);
src/backend/nodes/equalfuncs.switch.c	e46b1ea586bf73b794f978ccf929c605b63e4791	retval	retval = _equalCreatePublicationStmt(a, b);
src/backend/nodes/equalfuncs.switch.c	83566ac344a3666b0324bf85e240fc28f70098c9	retval	retval = _equalAlterPublicationStmt(a, b);
src/backend/nodes/equalfuncs.switch.c	ba3268db13f8fe2ed196bc2fe3e460035831ba77	retval	retval = _equalCreateSubscriptionStmt(a, b);
src/backend/nodes/equalfuncs.switch.c	058e160e9a51118841843faccb3801b9ea9e2dfa	retval	retval = _equalAlterSubscriptionStmt(a, b);
src/backend/nodes/equalfuncs.switch.c	aeade3fe8473f4b3f2eda58555d266df84f81425	retval	retval = _equalDropSubscriptionStmt(a, b);
src/backend/nodes/equalfuncs.switch.c	fc372e59a873a95fcf7be515d1f48d7b9cccdea7	retval	retval = _equalWaitStmt(a, b);
src/backend/nodes/equalfuncs.switch.c	f88f643ffa35ba73d04560d1a6fe6ccbb006ef0c	retval	retval = _equalPathKey(a, b);
src/backend/nodes/equalfuncs.switch.c	6cfeb508ba90f492286ad1a5a9f568c6e00627a7	retval	retval = _equalGroupByOrdering(a, b);
src/backend/nodes/equalfuncs.switch.c	f4778d2ea548555a6926acc8765d4a9bb0e55157	retval	retval = _equalRestrictInfo(a, b);
src/backend/nodes/equalfuncs.switch.c	6a7bff830e42fc452b809e25b9babc45a8f42800	retval	retval = _equalPlaceHolderVar(a, b);
src/backend/nodes/equalfuncs.switch.c	5da4667f2f3a35e82775cb43da1091a2ea1e64f7	retval	retval = _equalSpecialJoinInfo(a, b);
src/backend/nodes/equalfuncs.switch.c	bdf2c935df16f79d1a18f0d9b94798feb464a65f	retval	retval = _equalAppendRelInfo(a, b);
src/backend/nodes/equalfuncs.switch.c	6f333973c426ce0ddb1f2437a05fc05548e99ab9	retval	retval = _equalPlaceHolderInfo(a, b);
src/backend/nodes/equalfuncs.switch.c	c08fba8d18e4662d6d41b756e846aeabe97f3b9e	retval	retval = _equalAggClauseInfo(a, b);
src/backend/nodes/equalfuncs.switch.c	95906ff6111073908724dc017e26d73313c33979	retval	retval = _equalGroupingExprInfo(a, b);
src/backend/nodes/equalfuncs.switch.c	d80a2ea8dd040eb369fa37188ba3f7af19651b26	retval	retval = _equalSubPlanRTInfo(a, b);
src/backend/nodes/equalfuncs.switch.c	5db7a04558ad7c4c6a7bf9782165ea75aa761173	retval	retval = _equalElidedNode(a, b);
src/backend/nodes/equalfuncs.switch.c	28892b31900693fb7de70ab8daa7050695d10a95	retval	retval = _equalBitmapset(a, b);
src/backend/nodes/equalfuncs.switch.c	32991f3b81a4f4f853926df0553d2218f2831ee9	retval	retval = _equalExtensibleNode(a, b);
src/backend/nodes/equalfuncs.switch.c	a05ebb3e8b1a93fe29192b91b24ffe321cbd1fdc	retval	retval = _equalInteger(a, b);
src/backend/nodes/equalfuncs.switch.c	c4bf4b50a81cde0e1c52cef7445defa8de799e9a	retval	retval = _equalFloat(a, b);
src/backend/nodes/equalfuncs.switch.c	04e10b7a6e6a55ee8494298146a8fc5bbbda3588	retval	retval = _equalBoolean(a, b);
src/backend/nodes/equalfuncs.switch.c	5e6b561598db8600c699d9d707341e6d3dc45975	retval	retval = _equalString(a, b);
src/backend/nodes/equalfuncs.switch.c	d922ab0d4e4245cc664b9e9a809b83798e989687	retval	retval = _equalBitString(a, b);
src/backend/parser/gram.c	7ec4158c3bfdd27fcf8e899078109e2751d1e214	i	static int YYID (int i) static int YYID (i) int i;
src/backend/parser/gram.c	91bd87f586916b067da0b6e66741b1b00a1dcebd	yytname	static const char *const yytname[] = { "$end", "error", "$undefined", "IDENT", "UIDENT", "FCONST", "SCONST", "USCONST", "BCONST", "XCONST", "Op", "ICONST", "PARAM", "TYPECAST", "DOT_DOT", "COLON_EQUALS", "EQUALS_GREATER", "LESS_EQUALS", ...
src/backend/parser/gram.c	20b2b840ccd121348f9264cfef105f72ed17042c	yyoutput,yytype,yyvaluep,yylocationp,yyoutput,yytype,yyvaluep,yylocationp,yyoutput	static void yy_symbol_value_print (FILE *yyoutput, int yytype, YYSTYPE const * const yyvaluep, YYLTYPE const * const yylocationp, core_yyscan_t yyscanner) static void yy_symbol_value_print (yyoutput, yytype, yyvaluep, yylocationp, yyscan...
src/backend/parser/gram.c	732a980706ae6446f9022e47eaba318d2f51866b	yytype	int yytype;
src/backend/parser/gram.c	aeecc5462f50804071a85d2dfde36beab8ee5533	yyvaluep	YYSTYPE const * const yyvaluep;
src/backend/parser/gram.c	75571acb9ca668c5977246272395e365603d4576	yylocationp	YYLTYPE const * const yylocationp;
src/backend/parser/gram.c	bfa94763761be209dac45a20bcbaf722460c4f6e	yyscanner	core_yyscan_t yyscanner;
src/backend/parser/gram.c	944b15480cd7ed822b31c56fb0553c62833fd354	yyoutput,yytype,yyvaluep,yylocationp,yyoutput,yytype,yyvaluep,yylocationp,yyoutput	static void yy_symbol_print (FILE *yyoutput, int yytype, YYSTYPE const * const yyvaluep, YYLTYPE const * const yylocationp, core_yyscan_t yyscanner) static void yy_symbol_print (yyoutput, yytype, yyvaluep, yylocationp, yyscanner) FILE *y...
src/backend/parser/gram.c	732a980706ae6446f9022e47eaba318d2f51866b	yytype	int yytype;
src/backend/parser/gram.c	aeecc5462f50804071a85d2dfde36beab8ee5533	yyvaluep	YYSTYPE const * const yyvaluep;
src/backend/parser/gram.c	75571acb9ca668c5977246272395e365603d4576	yylocationp	YYLTYPE const * const yylocationp;
src/backend/parser/gram.c	bfa94763761be209dac45a20bcbaf722460c4f6e	yyscanner	core_yyscan_t yyscanner;
src/backend/parser/gram.c	91cec1ad943667e6d2df33375def1fe66366b9cd	bottom,bottom,bottom	static void yy_stack_print (yytype_int16 *bottom, yytype_int16 *top) static void yy_stack_print (bottom, top) yytype_int16 *bottom;
src/backend/parser/gram.c	773acd90c424575db95ed8ba4da888a691f08e80	top	yytype_int16 *top;
src/backend/parser/gram.c	410fa40094dee7809102400d3bfe2f0d6402d7a8	yyvsp,yylsp,yyrule,yyvsp,yylsp,yyrule,yyvsp	static void yy_reduce_print (YYSTYPE *yyvsp, YYLTYPE *yylsp, int yyrule, core_yyscan_t yyscanner) static void yy_reduce_print (yyvsp, yylsp, yyrule, yyscanner) YYSTYPE *yyvsp;
src/backend/parser/gram.c	b83c15462587108199d446bbc4e57f628b72359e	yylsp	YYLTYPE *yylsp;
src/backend/parser/gram.c	aac5e5318d618e04e43e739891d50b5cb5e67751	yyrule	int yyrule;
src/backend/parser/gram.c	bfa94763761be209dac45a20bcbaf722460c4f6e	yyscanner	core_yyscan_t yyscanner;
src/backend/parser/gram.c	2faf12c58c8b6057d59d074277fc485bb43ed236	yydebug	int yydebug;
src/backend/parser/gram.c	3c3e1d9aeb33556aef33dd2a8a69df60da6177c8	yystr	static YYSIZE_T yystrlen (const char *yystr) static YYSIZE_T yystrlen (yystr) const char *yystr;
src/backend/parser/gram.c	5750b35f3f631613bd4984cdd69db349de19765e	yydest,yydest,yydest	static char * yystpcpy (char *yydest, const char *yysrc) static char * yystpcpy (yydest, yysrc) char *yydest;
src/backend/parser/gram.c	c5b07e854485b5481786281024d8816ac0c5797d	yysrc	const char *yysrc;
src/backend/parser/gram.c	c5eb9e114546c77477958f7e425660bca9b633e4	yymsg,yytype,yyvaluep,yylocationp,yymsg,yytype,yyvaluep,yylocationp,yymsg	static void yydestruct (const char *yymsg, int yytype, YYSTYPE *yyvaluep, YYLTYPE *yylocationp, core_yyscan_t yyscanner) static void yydestruct (yymsg, yytype, yyvaluep, yylocationp, yyscanner) const char *yymsg;
src/backend/parser/gram.c	732a980706ae6446f9022e47eaba318d2f51866b	yytype	int yytype;
src/backend/parser/gram.c	2de0546cbd3ebab369ea7803aa3c13e349ab3dea	yyvaluep	YYSTYPE *yyvaluep;
src/backend/parser/gram.c	3ae81d8e40cfcafdc52f400ea58fe4d3bd2797a4	yylocationp	YYLTYPE *yylocationp;
src/backend/parser/gram.c	bfa94763761be209dac45a20bcbaf722460c4f6e	yyscanner	core_yyscan_t yyscanner;
src/backend/parser/gram.c	4081e776f4148f971034d30ccfb949f843c59270	YYPARSE_PARAM	int yyparse (void *YYPARSE_PARAM) int yyparse (YYPARSE_PARAM) void *YYPARSE_PARAM;
src/backend/parser/gram.c	1cf73cc4f8a365e807fe6cf7a341d7f7ba4c2c59	yyscanner	int yyparse (core_yyscan_t yyscanner) int yyparse (yyscanner) core_yyscan_t yyscanner;
src/backend/parser/scan.c	82dba9be24c93134ab960cb0ceed1f6b20a0adb2	yy_start_state_list,yy_transition,yy_transition,yy_transition,yy_transition,yy_transition,yy_transition,yy_transition,yy_transition,yy_transition,yy_transition,yy_transition,yy_transition,yy_transition,yy_transition,yy_transition,yy_transition,yy_transition,yy_transition,yy_transition,yy_transition,yy_transition,yy_transition,yy_transition,yy_transition	static const struct yy_trans_info *yy_start_state_list[25] = { &yy_transition[1], &yy_transition[3], &yy_transition[261], &yy_transition[519], &yy_transition[777], &yy_transition[1035], &yy_transition[1293], &yy_transition[1551], &yy_tra...
src/backend/port/win32/signal.c	6f97c9391f1aab49c073c4ccb75eb63d2951b5d2	pg_signal_queue	volatile int pg_signal_queue;
src/backend/port/win32/signal.c	481de2b8b6d1f6bf400bc2d1e16757a1920edece	pg_signal_mask	int pg_signal_mask;
src/backend/port/win32/signal.c	83c7557b5a395845bcb034f17c5b6901c723cb27	pgwin32_signal_event	HANDLE pgwin32_signal_event;
src/backend/port/win32/signal.c	6a49c77190230f1e40fddec3a97a080441ed1bbd	pgwin32_initial_signal_pipe	HANDLE pgwin32_initial_signal_pipe = INVALID_HANDLE_VALUE;
src/backend/port/win32/signal.c	25602d1f2bec5703d316918c40c14e149834937b	pg_signal_crit_sec	static CRITICAL_SECTION pg_signal_crit_sec;
src/backend/port/win32/signal.c	4bebc3bb1bb7a436d677bbb8fd8574a58227fe5b	pg_signal_array	static struct sigaction pg_signal_array[PG_SIGNAL_COUNT];
src/backend/port/win32/signal.c	928a8b295b87ab215ad9d9bf471ba15983b2accc	pg_signal_defaults	static pqsigfunc pg_signal_defaults[PG_SIGNAL_COUNT];
src/backend/port/win32/socket.c	498f1d88283fd8146d8b47e02bae42f24ddce605	pgwin32_noblock	int pgwin32_noblock = 0;
src/backend/port/win32/timer.c	db4bd6600e6f67c28a473743af1db04f4263134b	timerCommArea	static timerCA timerCommArea;
src/backend/port/win32/timer.c	493849c32e3192a867647b85cc7c0edc00c6b9d0	timerThreadHandle	static HANDLE timerThreadHandle = INVALID_HANDLE_VALUE;
src/backend/postmaster/autovacuum.c	5931ceec332db319632336c36c03cb0c5b397038	av_storage_param_cost_delay	static double av_storage_param_cost_delay = -1;
src/backend/postmaster/autovacuum.c	8e6f2d69cd5daa2081d70d8763c0b5dba2f69bb1	av_storage_param_cost_limit	static int av_storage_param_cost_limit = -1;
src/backend/postmaster/autovacuum.c	41d0c9cad5c3b360bbe7944705c401f8e6e0b0e5	got_SIGUSR2	static volatile sig_atomic_t got_SIGUSR2 = false;
src/backend/postmaster/autovacuum.c	99c2107e8125f7fc91f458607abd6e7b09c036ce	recentXid	static TransactionId recentXid;
src/backend/postmaster/autovacuum.c	e43342b814b921310343afc13834968813b67b4a	recentMulti	static MultiXactId recentMulti;
src/backend/postmaster/autovacuum.c	ffb0cfe6400d1fad4d7ae6483c1acc6cf6b95b78	default_freeze_min_age	static int default_freeze_min_age;
src/backend/postmaster/autovacuum.c	b9223cdd0609cbc78dd56731fc612ba5a86b7ea2	default_freeze_table_age	static int default_freeze_table_age;
src/backend/postmaster/autovacuum.c	44025c830d7c2be9ac846dd2107fe776392828e0	default_multixact_freeze_min_age	static int default_multixact_freeze_min_age;
src/backend/postmaster/autovacuum.c	e5c06b42989fb16b1c27b5ca51094ce6497d754d	default_multixact_freeze_table_age	static int default_multixact_freeze_table_age;
src/backend/postmaster/autovacuum.c	e5e54e3358cfc1dcc902f9e21941ba31b21ee1d7	AutovacMemCxt	static MemoryContext AutovacMemCxt;
src/backend/postmaster/autovacuum.c	ce116a8f4fd853a03733105e4c28e2deaed5127a	AutoVacuumShmem	static AutoVacuumShmemStruct *AutoVacuumShmem;
src/backend/postmaster/autovacuum.c	aae88a24fe88032755686d5404a10645f4d0f69f	DatabaseList	static dlist_head DatabaseList = DLIST_STATIC_INIT(DatabaseList);
src/backend/postmaster/autovacuum.c	5e95e816350614696132a4fef9ad522e5c6cd05e	DatabaseListCxt	static MemoryContext DatabaseListCxt = NULL;
src/backend/postmaster/autovacuum.c	67a0febbd4ce8227f1649d5b5d73b424bf83e9e7	avl_dbase_array	extern avl_dbase *avl_dbase_array;
src/backend/postmaster/autovacuum.c	3f35446d5652b7fe805104c075af7e94c185523d	avl_dbase_array	avl_dbase *avl_dbase_array;
src/backend/postmaster/autovacuum.c	875e954adb4145edf5e9d5dcc52e816fa06ab806	MyWorkerInfo	static WorkerInfo MyWorkerInfo = NULL;
src/backend/postmaster/bgworker.c	3851f59cc8b4509f62fc712dabfd0456e80a964e	BackgroundWorkerList	dlist_head BackgroundWorkerList = DLIST_STATIC_INIT(BackgroundWorkerList);
src/backend/postmaster/bgworker.c	0d11f8839e991ef2c6c0d84b54ee8be5287b6393	BackgroundWorkerData	static BackgroundWorkerArray *BackgroundWorkerData;
src/backend/postmaster/bgwriter.c	c027394986076438db68e45cfe7f2af0bd4f7c06	last_snapshot_ts	static TimestampTz last_snapshot_ts;
src/backend/postmaster/bgwriter.c	15688853b6e2dbfba579114979315cebbfab6b3e	last_snapshot_lsn	static XLogRecPtr last_snapshot_lsn = InvalidXLogRecPtr;
src/backend/postmaster/checkpointer.c	e67a489bff45c0fcf5ea884e2dd5e6ea9373f33f	CheckpointerShmem	static CheckpointerShmemStruct *CheckpointerShmem;
src/backend/postmaster/checkpointer.c	33a6b81c76a9b89df604c1b9beb8df86d0fb8ffa	ckpt_active	static bool ckpt_active = false;
src/backend/postmaster/checkpointer.c	f274f6b2dd42c5a7d41bb139da78d65c909bbf95	ShutdownXLOGPending	static volatile sig_atomic_t ShutdownXLOGPending = false;
src/backend/postmaster/checkpointer.c	4cb5d1001e69cbb2564cc5ba8145ff5c33e0f03d	ckpt_start_time	static pg_time_t ckpt_start_time;
src/backend/postmaster/checkpointer.c	2a05c46480854eca485526c7b8a641f89928a54c	ckpt_start_recptr	static XLogRecPtr ckpt_start_recptr;
src/backend/postmaster/checkpointer.c	705162176d107560ebb3c64231ce4ad0bd327fdf	ckpt_cached_elapsed	static double ckpt_cached_elapsed;
src/backend/postmaster/checkpointer.c	e74a7d36c2e02f620308f09ab0870a2b437227ce	last_checkpoint_time	static pg_time_t last_checkpoint_time;
src/backend/postmaster/checkpointer.c	da0831e561e5f42ac3c7fe96d9d358781ff54b88	last_xlog_switch_time	static pg_time_t last_xlog_switch_time;
src/backend/postmaster/datachecksum_state.c	dfc681246c01f9ddb7caa7d97b22b37ca6ca78a7	DataChecksumState	static DataChecksumsStateStruct *DataChecksumState;
src/backend/postmaster/datachecksum_state.c	fee8d2764cf6a0d31e4a9e9225a279227f8f8b81	abort_requested	static volatile sig_atomic_t abort_requested = false;
src/backend/postmaster/datachecksum_state.c	c329d69062bb21f470ea56e3b95d5b6c54e5b3ac	launcher_running	static volatile sig_atomic_t launcher_running = false;
src/backend/postmaster/datachecksum_state.c	1c64af0fb3cb8609dcf4538609716d65f8793ab5	operation	static DataChecksumsWorkerOperation operation;
src/backend/postmaster/launch_backend.c	8f176bb508df16875ba1c08f4a77c18a4aea0df8	child_process_kinds	static child_process_kind child_process_kinds[] = { };
src/backend/postmaster/pgarch.c	37083feda9df153b05c1e4244ff438018378fe09	arch_module_check_errdetail_string	char *arch_module_check_errdetail_string;
src/backend/postmaster/pgarch.c	593ba7d5f17d91caf777abcb67ba4c80be3ce12c	last_sigterm_time	static time_t last_sigterm_time = 0;
src/backend/postmaster/pgarch.c	6d7f00a10aab777ff028f21df853ccceeecf1d0a	PgArch	static PgArchData *PgArch = NULL;
src/backend/postmaster/pgarch.c	dd42e8b11ccdd4a8a138e9b6dc457326ba8c65f1	ArchiveCallbacks	static const ArchiveModuleCallbacks *ArchiveCallbacks;
src/backend/postmaster/pgarch.c	c9fc7b99552707ad58ebfa03bff88e4679faf686	archive_module_state	static ArchiveModuleState *archive_module_state;
src/backend/postmaster/pgarch.c	c7d796b96295998cf277e6d1f0940bec8a607d1a	archive_context	static MemoryContext archive_context;
src/backend/postmaster/pgarch.c	8f42911e76981572c5f7ecb69d290b79849776d4	arch_files	static struct arch_files_state *arch_files = NULL;
src/backend/postmaster/pgarch.c	b3ddd3c9710b54193130328c375b0d4d9c012774	ready_to_stop	static volatile sig_atomic_t ready_to_stop = false;
src/backend/postmaster/pmchild.c	2763098141fc75adc7f9ebf185ca4fe2dd06d67f	pmchild_pools	static PMChildPool pmchild_pools[BACKEND_NUM_TYPES];
src/backend/postmaster/pmchild.c	ce121c03cf7b5e05aca15547d0b98745229611ed	num_pmchild_slots	NON_EXEC_STATIC int num_pmchild_slots = 0;
src/backend/postmaster/pmchild.c	dec58a1bcea8ff7d4df3d1f235ea9f8e2ac89575	ActiveChildList	dlist_head ActiveChildList;
src/backend/postmaster/pmchild.c	d797a3d24d5cb43ffeeec66d1ff03545c594a549	pmchild_array	extern PMChild *pmchild_array;
src/backend/postmaster/pmchild.c	dd0463d263a7dd858ebbf8e799ab1225ffbf52b7	pmchild_array	PMChild *pmchild_array;
src/backend/postmaster/postmaster.c	c0f78b015ef4845ee1150b82a78a0b248a9a8b88	MyBgworkerEntry	BackgroundWorker *MyBgworkerEntry = NULL;
src/backend/postmaster/postmaster.c	927671e4f097f63116633f49af4d47d3bb52ce53	NumListenSockets	static int NumListenSockets = 0;
src/backend/postmaster/postmaster.c	ae8398ace22c284aa07670f11be263ca1e201dd0	ListenSockets	static pgsocket *ListenSockets = NULL;
src/backend/postmaster/postmaster.c	9ca9d978dfa5b3be65f4f8439967b2d7a7fc6826	StartupPMChild,BgWriterPMChild,CheckpointerPMChild,WalWriterPMChild,WalReceiverPMChild,WalSummarizerPMChild,AutoVacLauncherPMChild,PgArchPMChild,SysLoggerPMChild,SlotSyncWorkerPMChild	static PMChild *StartupPMChild = NULL, *BgWriterPMChild = NULL, *CheckpointerPMChild = NULL, *WalWriterPMChild = NULL, *WalReceiverPMChild = NULL, *WalSummarizerPMChild = NULL, *AutoVacLauncherPMChild = NULL, *PgArchPMChild = NULL, *SysL...
src/backend/postmaster/postmaster.c	bacedde0be8276569ea02056d58c136313d0dd14	StartupStatus	static StartupStatusEnum StartupStatus = STARTUP_NOT_RUNNING;
src/backend/postmaster/postmaster.c	0190cc3c3b58ce6ef923762584115b3cb4b14039	Shutdown	static int Shutdown = NoShutdown;
src/backend/postmaster/postmaster.c	8dec33af1c67a495af261918c4004abc63ebbae5	FatalError	static bool FatalError = false;
src/backend/postmaster/postmaster.c	ce1f121b36f06e73398d0917bd3f7978635bd25a	pmState	static PMState pmState = PM_INIT;
src/backend/postmaster/postmaster.c	a313c3456e80367eba4cb46e1022d04f28bb39ac	connsAllowed	static bool connsAllowed = true;
src/backend/postmaster/postmaster.c	346ecd542717fe622afcb4f92aad9ee55062df9a	AbortStartTime	static time_t AbortStartTime = 0;
src/backend/postmaster/postmaster.c	d8744e14b5e0e32989af68b4006e9b23f171672b	ReachedNormalRunning	static bool ReachedNormalRunning = false;
src/backend/postmaster/postmaster.c	c8cc868e8f0ceee00cac331d8fa445f5662ac8de	redirection_done	bool redirection_done = false;
src/backend/postmaster/postmaster.c	19d2655320687587e7c2c451852078f939a800f2	start_autovac_launcher	static bool start_autovac_launcher = false;
src/backend/postmaster/postmaster.c	536eb0769d363e22ef258055a66318bda232c0f3	avlauncher_needs_signal	static bool avlauncher_needs_signal = false;
src/backend/postmaster/postmaster.c	b87a9cafccace907599d5c1648a703fea0c17162	WalReceiverRequested	static bool WalReceiverRequested = false;
src/backend/postmaster/postmaster.c	f7fb916f09e07c2e901fbe5d41bc624b2f6c0959	StartWorkerNeeded	static bool StartWorkerNeeded = true;
src/backend/postmaster/postmaster.c	208a1c4acbfbbc2ff2828f90ab094e5ad6e2add7	HaveCrashedWorker	static bool HaveCrashedWorker = false;
src/backend/postmaster/postmaster.c	2a28fc9b26c1e063a0ba21de012b73ae34891f28	pending_pm_pmsignal	static volatile sig_atomic_t pending_pm_pmsignal;
src/backend/postmaster/postmaster.c	ef6065ce45cc77b59c707eda98807188a04d417b	pending_pm_child_exit	static volatile sig_atomic_t pending_pm_child_exit;
src/backend/postmaster/postmaster.c	cc651319b0ba94dfc5299aee545e747e63211222	pending_pm_reload_request	static volatile sig_atomic_t pending_pm_reload_request;
src/backend/postmaster/postmaster.c	6f6d1cb03f600e94758c86c0fd724e29a466fde2	pending_pm_shutdown_request	static volatile sig_atomic_t pending_pm_shutdown_request;
src/backend/postmaster/postmaster.c	3c7380568a8ea2d5bb5d739af5dc6586d456850f	pending_pm_fast_shutdown_request	static volatile sig_atomic_t pending_pm_fast_shutdown_request;
src/backend/postmaster/postmaster.c	cafad111277abaf1c7fab729050b41c8eab787fd	pending_pm_immediate_shutdown_request	static volatile sig_atomic_t pending_pm_immediate_shutdown_request;
src/backend/postmaster/postmaster.c	a1f995a859f1a8d1f00eb35e89648142adab46c4	pm_wait_set	static WaitEventSet *pm_wait_set;
src/backend/postmaster/postmaster.c	174c27bc7b7a6d8144b4d4761d46991f9ae518bf	LoadedSSL	bool LoadedSSL = false;
src/backend/postmaster/postmaster.c	c003275bf53f107d9792b12f7720247251ef4b49	bonjour_sdref	static DNSServiceRef bonjour_sdref = NULL;
src/backend/postmaster/postmaster.c	bdfab00dc6b456129cd9f13c649651cf8889ee6c	io_worker_launch_next_time	static TimestampTz io_worker_launch_next_time = 0;
src/backend/postmaster/postmaster.c	a37555a8ccb8df3fdd7de9518cc6dad0da033e7e	io_worker_count	static int io_worker_count = 0;
src/backend/postmaster/postmaster.c	0db5d473a4ac672fe3fc85691651604a6c082428	io_worker_children	static PMChild *io_worker_children[MAX_IO_WORKERS];
src/backend/postmaster/postmaster.c	813c212ba835b5363ad99ff7dde68d1f392e787b	win32ChildQueue	static HANDLE win32ChildQueue;
src/backend/postmaster/postmaster.c	ca6fe6927dcc22f7b46e7c5d1bcfe2944393888e	postmaster_alive_fds	int postmaster_alive_fds[2] = {-1, -1};
src/backend/postmaster/postmaster.c	1904705a926875699c0b08ea34337b012f99c087	PostmasterHandle	HANDLE PostmasterHandle;
src/backend/postmaster/startup.c	d59a0e10fe087f52eb0301891ae3ea7a7eb5aacf	got_SIGHUP	static volatile sig_atomic_t got_SIGHUP = false;
src/backend/postmaster/startup.c	7839c544f6b453325edab3d0dacc56426974f33e	shutdown_requested	static volatile sig_atomic_t shutdown_requested = false;
src/backend/postmaster/startup.c	158ffb2bb8c995927d5aa26123025ee1c453b4af	promote_signaled	static volatile sig_atomic_t promote_signaled = false;
src/backend/postmaster/startup.c	2bc7e083ad7ca8613219ff3d2718169af0f9cbcc	in_restore_command	static volatile sig_atomic_t in_restore_command = false;
src/backend/postmaster/startup.c	fb3dabcd1873a5392d9ac2e341804583b07f4b77	startup_progress_phase_start_time	static TimestampTz startup_progress_phase_start_time;
src/backend/postmaster/startup.c	af09a2be1dcf4ab2044dec5579329b37f0c8fdaa	startup_progress_timer_expired	static volatile sig_atomic_t startup_progress_timer_expired = false;
src/backend/postmaster/syslogger.c	709dcfda720e884353875a171a8a3fc12c2db967	next_rotation_time	static pg_time_t next_rotation_time;
src/backend/postmaster/syslogger.c	f70869d8812b22a92fa43c0fb6423eb2d4796abf	pipe_eof_seen	static bool pipe_eof_seen = false;
src/backend/postmaster/syslogger.c	510ae5bd0394c98e78462b61102fdfc1301c840f	rotation_disabled	static bool rotation_disabled = false;
src/backend/postmaster/syslogger.c	1dfd2573a893b5e01f635596c9e8c09285a1ca1c	syslogFile	static FILE *syslogFile = NULL;
src/backend/postmaster/syslogger.c	c3685fa5fce10dc1ca2542af23211c8f5d27a5a6	csvlogFile	static FILE *csvlogFile = NULL;
